,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
419,419,41,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these is the correct definition of a stable sorting algorithm?
",0.0852031856726744,0.15264786857143686,0.16069108056169584
420,420,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the complexity of the following code?int f( int n, int m) { int count = 0; for (int i = n; i > 0; i--) { for (int j = 0; j < m; j = j + 2) { count++; } } return count;}
",0.10924423055378307,0.18680800328073183,0.20149482343024894
421,421,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sorting algorithm would have the following intermediate steps while sorting ?
",0.08501956341978927,0.15225220575266285,0.16024433718221553
422,422,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these formulas will provide theload factor of a hash table?
",0.0905907944223134,0.15997264624095736,0.17405928321818903
423,423,25,"none, option, select, avoid, andcomplexity, formation, skew, technique, collision, design","What technique can avoid collision?
",0.07692307692307693,0.14285714285714285,0.14907119849998599
424,424,25,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What are the two common types of graph traversal?
",0.07692307692307693,0.14285714285714285,0.14907119849998599
425,425,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","Which of these sorting algorithms has theworst space efficiency?
",0.18411770024979815,0.2880367083688966,0.29514911233458924
426,426,7,"comparison, show, skiplist, factory, memory, resource, exactly, respectively, certain, produce","What are the complexity of linear search algorithm, binary search algorithm and merge sort algorithm respectively?
",0.06080154126535098,0.11253879251635321,0.11792441117461876
427,427,16,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is transitivity? In terms of time complexity.
",0.11295413689656894,0.18958389190419028,0.20998418050062262
428,428,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements istrue? An adjacency matrix is...
",0.1067539079487338,0.17990926497718976,0.19790417157638518
429,429,31,"value, operation, perform, similar, expect, many, page, real, note, temp","In which order will mergesort perform the WORST?
",0.09719393701480719,0.1695777039375425,0.18094769945021505
430,430,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Depth First Search is equivalent to which of the traversal in the Binary Trees?
",0.09740840855055898,0.16997047959480055,0.18130015106382547
431,431,29,"list, link, array, follow, middle, insert, faster, would, add, singly","What is the average runtime complexity of an Array list's add operation? (if resize doubles array size)
",0.09031767152902584,0.15954923796020798,0.17354305748811605
432,432,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of the following is NOT an advantage of using open hash table over closed hash table.
",0.09094017827470084,0.16055274109905382,0.17457585085066174
433,433,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which binary search tree is correct in the figure?
",0.09764136195580524,0.1703584998656885,0.1817198339662302
434,434,40,"list, link, array, follow, middle, insert, faster, would, add, singly","What is the tree equivalent of a linked-list 'head' pointer?
",0.06921094458430468,0.1256188370177751,0.13741761146256867
435,435,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What operation has the lowest average runtime complexity in a singly linked list.
",0.11228341143255016,0.19225855969693553,0.205418028846546
436,436,47,"int, while, return, integer, problem, random, count, sum, birthday, test","The following code is for an insertion sort. Select from the options below, the line of code which should replace Xpublic static void insertionSort(int[] array) { int[] a = array; int n = a.length; for (int i=1; i<n; ++i){ int key = a[i]; int j = i-1; while (j>=0 && a[j].compareTo(key) > 0){ a[j+1] = a[j]; j = j-1; } X }}
",0.12046573449742239,0.20406501120692966,0.2193204468840035
437,437,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which one correctly describes the complexity of the following code fragment?for (int i = 1; i < n; i = i * 2){ for(int j = n; j > 0; j--) { System.out.print(""hello world""); }}for (double i = n; i > 1; i = i / 2){ System.out.print(""goodbye world"");}
",0.11673959668322523,0.19823888114679994,0.2133676862108722
438,438,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","A post order traversal of the tree; [a] / \ [b] [c]
",0.09737773383640919,0.16996246214546665,0.18127039784332818
439,439,40,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements about doubly-linked lists is true?
",0.07170231294484619,0.12969742341965243,0.14225343754236078
440,440,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which of the following are NOT advantages of using a Heap data-structure in Java?
",0.06695592339395369,0.11946257311026834,0.1340491437526413
441,441,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements about array lists and arrays in java are false1.Array lists can be resized whereas arrays can't.2.Array lists can have gaps in the list whereas a standard array cannot.3. A linear search in an array list is slower than in an array (where both have the same elements).4. An array can be of a primitive data type whereas an array list can be of a primitive or non-primitive data type.5. Array lists are always single dimensional however arrays can also be multi-dimensional.
",0.11022546287124148,0.1892654712311777,0.20460571430472965
442,442,29,"int, while, return, integer, problem, random, count, sum, birthday, test","Why, in general, is Radix sort less popular than Quicksort for integer sorting?
",0.08994996111577877,0.15887924185438648,0.1727711219019197
443,443,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the correct formula for the load factor of a hash table?
",0.09070262017866376,0.16003185563401354,0.17402817859143999
444,444,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms has the best/ quickest WORST CASE time complexity?
",0.16517457835814917,0.26567316215490505,0.27615650564889693
445,445,31,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is stable?
",0.09792090383686225,0.17073807903037513,0.18212304108022265
446,446,31,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements about basic trees is false?
",0.09835035052675811,0.17134388547174184,0.18272994643218596
447,447,15,"difference, choice, set, programming, quickly, can, critical, powerful, safety, application","I am tasked with programming a sorting algorithm with large data-sets on a powerful computer. This is an important part of my company's time-critical, safety application. I'm told that completing the sorting very quickly- in all possible cases - is the biggest priority. What's the appropriate choice of algorithm?
",0.09345711759504864,0.17072510822510822,0.21082434917370582
448,448,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","In this question we'll consider the Abstract Data Type: Heaps.If the data for a node in a heap is stored in position i in an array, what positions will its children be stored in?
",0.10006497795136318,0.16977470815615606,0.18679572596566182
449,449,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Sort the algorithm complexities from fastest to slowest when n = 100.1. 1502. 50n3. 5n^24. log(3000n)5. 6nlog(400n)
",0.05952351552887954,0.10617103529550305,0.1202996651146986
450,450,27,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the average runtime complexity of a binary tree search?
",0.08992192781711848,0.1585515560702958,0.168230175600863
451,451,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Consider functions g(n) and f(n) with g(n) >0 and f(n) >0 for n>0.Which of the following is the correct definition for the exact bound?
",0.09013750693315123,0.15907278185996498,0.16861548677721921
452,452,29,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statement is true?
",0.09088001271337383,0.16024353335318542,0.17455566380185508
453,453,29,"hash, table, function, number, bucket, find, use, close, step, insert","You plan to store data in a closed hash table with linear probing to the right. The hash function you are using is h(x) = x % 7, meaning there are 7 slots in your hash table; 0,1,2,3,4,5,6. Inserting the elements 22, 8, 5, 26, 4, 13, 9 in that order, what would be the end result?
",0.09124826531211006,0.16079963719620785,0.17515914601051427
454,454,29,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Which of these algorithms have the fastest best case?(assume all elements are distinct)
",0.09081819763947735,0.16010683930111377,0.1744089857885124
455,455,8,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What does Amortised mean?
",0.1736363784364527,0.27271739985095833,0.28012074719330915
456,456,47,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the best a comparison sort algorithm can perform in the average or worst case?
",0.11585387146237856,0.19720973550578436,0.21211102878772858
457,457,47,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Which of the following was advice given in a lecture?
",0.11462937235209364,0.19543482753856203,0.21024178968697987
458,458,47,"right, leave, choose, partition, subtree, requirement, differ, left, imagine, static","Which type of tree transversal will first process the nodes in the left subtree, then the right subtree and finally the current node?
",0.11190549151820975,0.19122512377928297,0.205550035799335
459,459,38,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Consider the following statements about lists and choose the statement that is FALSE.
",0.05956411327621386,0.10855429405703065,0.11815614755385023
460,460,11,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Consider an algorithm that takes 8s for n=50, 14s for n=100 and 20s for n=200. What asymptotic complexity does it likely have.
",0.07719571715559499,0.13965575809188277,0.15458718553065412
461,461,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Becky has a set of names stored in a reverse alphabetical list {""Zach"", ""Tom"", ""Isaac"", ""Freya "",""Becky"", ""Anna"", ""Adam""}. Which search algorithm should she implement if searching for the word ""Zach""?
",0.07723464057116872,0.1398588911189914,0.1545120605612417
462,462,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following is the most efficient time complexity, for a large number of items?
",0.11378861972621802,0.19425902683193882,0.20843861086274434
463,463,29,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which of the three following data structures have the shortest average run time for finding an ith element.
",0.09072053150044328,0.15997834759239155,0.1742009470739199
464,464,29,"tree, node, binary, follow, avl, traversal, order, search, number, root","You are going to add an array of numbers to an empty binary tree. It is worse in terms of search time if the input array is:
",0.09061583874788805,0.1598674830494281,0.1740022542913319
465,465,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the average search time for a binary search tree?
",0.07978503882532764,0.14386463797412655,0.15890264627599085
466,466,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these functions is the upper bound function?
",0.09051040079814222,0.1596885693376703,0.17391177097724966
467,467,32,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements about hash tables are false?
",0.09798625252005407,0.16757822278044662,0.17996577973825004
468,468,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","___0 |10 |1 | 8 |2 | 11|3 | 7 |4 | 4 |5 | 9 |6 | 5 |Given the heap array above, what isleft Child of 11 (element at index 2) ?parent of 4 (element at index 4) ?last element in heap?
",0.09545128842436809,0.16403310156396067,0.17648842017584002
469,469,11,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Given an algorithm with a time complexity of the format a^(b*n) where a and b are constants, how long would it take to run the algorithm when n = 15?Use the information below to find a and b and hence answer the question. n time 3 3s 6 9s18 729s
",0.07925129427330192,0.14304037731770564,0.15805683706126472
470,470,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","You are given a list of names that is initially sorted in alphabetical order by their first names. However you now want to change it to be sorted by their last names, and if they are the same then order them by their first names as initially sorted. To achieve this in the quickest way in general, which of the sorting algorithms would be best to use?
",0.07884713635473208,0.14242325193237776,0.15803140868699075
471,471,31,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are STABLE
",0.09850839753802644,0.17156227707639152,0.18299819886138066
472,472,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the definitions of the ""root"" of a tree, the ""child"" of a node and a ""leaf"" node?
",0.0985272600949966,0.17164639947774407,0.1830405658536055
473,473,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Which array can use binary search to find a data?
",0.07756241031012193,0.1401714685437958,0.15570690330134915
474,474,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is theCounting Elementary Operations T(n) of the following code?public int totalSum(int[ ] a) { int sum = 0; for (int i=0; i<a.length; i++) { sum=sum + a[i]; } return sum}(a.length = n)T(n)=? ops
",0.10993116892862267,0.18840564877166238,0.20282848182453597
475,475,59,"if, minindex, else, incorrect, forvalue, algorithmvoid, arraylength, side, ignore, never","The code below can be used to carry out which type of sorting algorithm?void algorithmName(int a[], int n){ for (int i = 0; i < n; i++) { int minIndex = i; for (int j = i+1; j < n; j++) { if (a[j] < a[minIndex]) minIndex = j; } swap(a, i, minIndex); }}
",0.10824937087185028,0.18564684904115464,0.19953164357993108
476,476,47,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is ?
",0.11134464310981075,0.19025726046851643,0.20542274241364644
477,477,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","Misha has an open Hashtable containing 4 buckets. He hashes a word by:Hashcode = Length of word + index in alphabet of the first letterFor example, ""animal"" = 6 + 1 = 7Or ""boat"" = 4 + 2 = 6The bucket is determined by hashcode % the number of buckets.E.g. ""animal"" would be placed in the bucket with index 3If Misha adds the words:""i"", ""play"", ""pokemon go"", ""everyday""What words are in each of the buckets in the hash table?
",0.08788614467606645,0.1595869550197838,0.17588497443364995
478,478,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Which of these complexities is the fastest?
",0.07008477568241055,0.12420499604359021,0.13943044197278412
479,479,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Which of these searches is the fastest (assuming the list it's searching is presorted and uniformly distributed)?
",0.07880092872060751,0.1422729801458207,0.1577994480523596
480,480,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","State from the following list of sorts, all the sorts which are stable.- Selection- Insertion- Bubble- Merge- Heap
",0.0848889596552752,0.15207681485882146,0.159947391599316
481,481,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the time complexity of the code below?:int 2bAlgo(int n) { Random random = new Random(); int total = 0; int[] b = new int[n]; for(int i = 0; i < n; i++) { b[i] = random.nextInt(n); } int j = 0; for(int i = 0; i < 200; i++) { j = n; while(j > 0) { total += j; j = j / 2; } } return total + b[j];}
",0.10942642216055906,0.18723405428259626,0.20213165440337863
482,482,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","When implementing radix sort, which of the following algorithms would be best to use?
",0.16361390803811499,0.2638686064847036,0.2741405522120305
483,483,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","When implementing radix sort, which of the following algorithms would be best to use?
",0.16361390803811499,0.2638686064847036,0.2741405522120305
484,484,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of this function?public void func(int n){for (int i=1;i<n;i++) {System.out.println(n);}for (int k=1;k<n;k++) {System.out.println(n);}}
",0.09011224929259468,0.15918019323753083,0.1688112040519334
485,485,29,"hash, table, function, number, bucket, find, use, close, step, insert","If the load factor of a closed hash table is 0.7, which of the following is false?
",0.09132251597897328,0.1609662170360442,0.1752270310098442
486,486,31,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What is this array after 2 iterations of Bubble Sort?[""John"",""Bill"",""Elon"",""Mark"",""Amy"",""Curtis""]
",0.09824150677546185,0.17119358117895855,0.18253095866738667
487,487,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following properties does this tree have?1) Binary2) Balanced3) Complete4) Maxheap
",0.09821170962944568,0.1711968604901293,0.1824468528247543
488,488,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following properties does this tree have?1) Binary2) Balanced3) Complete4) Maxheap
",0.09821170962944568,0.1711968604901293,0.1824468528247543
489,489,53,"need, company, for, real, system, large, tell, entry, priority, find","Imagine you're working at company that deals with stocks and your team's current project is develop a page on a website that lists companies on the stock market and allows you to monitor them in real time.A feature of this page is that you can sort the companies in a number of ways (e.g. growth in the last day, total net worth, etc.). As these details are changing in real time, the list will also needed to be re-sorted in real-time too.Your team leader has told you that:1. Consistent speed is the top priority. Every second counts in the stock market and any lag will result in complaints.2. The sort should be stable. It will cause confusion if companies with the same value were to swap seemingly randomly.3. Memory is not an issue. The company is prepared to give you as much space as you need for the sort as long as its effective.Which sort is the most appropriate for this situation?
",0.08477367133903477,0.15176413955584603,0.1756516067428676
490,490,48,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity for the code below? Answer with a lower case letter with no other characters.for (int x=0; x<n; x++){ for (int y=0; y<n; y++){ total = numberArrayOne[x] * numberArrayTwo[y]; }}
",0.07189333002380104,0.13019214921326572,0.1428430440310033
491,491,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Which of the following statements best describes an undirected graph?
",0.07301567394963443,0.13182401376743558,0.14445362970215359
492,492,31,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which statement(s) about heaps is false?
",0.09771119588417704,0.17034547032485822,0.1815661495202504
493,493,0,"value, operation, perform, similar, expect, many, page, real, note, temp","How many steps to find page 64 in a dictionary which has 100 pages start from page 1 using binary search?
",0.08597658372949435,0.13991557075641514,0.15005591273173363
494,494,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","Flann O'Brien is an outlaw. He was attempting to hide out at point A, but realised that life there is too boring. He would like to return to point I as quick as possible. However all boats are being searched in case he's on board. With the exception of north Scotland, since the authorities are English and the Scottish referendum only happened 4 years ago... and well they're little scared to go up there.Given that Flann (if that is even his real name) wants to return as quick as possible, which route should he take?
",0.07657421839842764,0.12516356593206693,0.13657616199621384
495,495,27,"for, follow, int, code, runtime, method, get, correctly, property, class","State the complexity of the following algorithm:for(int i = 0; i < n; i++){ ListNode node = head; for (int j = 0; j < i - 1; j++){ node = node.next; } if(j > 3){ for(int k = 0; k < j; k++){ node.element += k; if(node.element >= 23){ break; } } }}node.next = new ListNode(o, node.next);
",0.09111772284650194,0.16074393206451087,0.1704429114249957
496,496,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is Stable?
",0.16666389081702385,0.2675851529204513,0.2779639827011992
497,497,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","In a Skiplist where p = 1/2 (i.e the probability that the node has 1 lane is 1/2 and the probability that the node has 2 lanes is 1/4 etc...) which has 1024 nodes. How many nodes should we expect to see that have exactly 6 lanes?
",0.09056836457384938,0.16381506810708096,0.17822417349873468
498,498,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following show the structure of an AVL tree?
",0.09816976121661543,0.17105180523853955,0.1822944685896293
499,499,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the characteristics of a Binary Tree?
",0.09831913497487216,0.17131340270035128,0.18259762347112335
500,500,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Considering an implementation of a linked list with a head pointer and no tail pointer, which two of the following operations have a complexity of O(1) time?1. Insertion at the end of the list2. Insertion at the front of the list3. Deletion of the last node in the list4. Deletion of the First node in the list
",0.10906354563399273,0.18761140609187013,0.20378913019761186
501,501,29,"hash, table, function, number, bucket, find, use, close, step, insert","Using a standard closed hash table with linear probing which has slots 0, ... ,7 and hash function h(x) = x % 8. What is the output of the hash table when the following numbers are inserted 14, 9, 26, 31, 2, 7, 11, 19?
",0.09179653077801189,0.16173398356066526,0.1760303370086119
502,502,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the two binary trees, what is the combined sum of node values of both diameters?
",0.09839348019909153,0.17147982263628686,0.18272428467046659
503,503,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What value does the following code for a binary search tree print?public void getElement(Tree root) { while(root.right() != null) { root = root.right(); } System.out.println(root.data());}
",0.09071962612966702,0.16024895755371307,0.16977013444401873
504,504,17,"insertion, already, term, label, counter, may, many, suitable, situation, use","When does a Insertion sort have (n)?
",0.05732556692721265,0.10660656839155311,0.1321103674932807
505,505,53,"need, company, for, real, system, large, tell, entry, priority, find","Old MacDonald has a farm (eieio), but his farm has been bought by McDonald's for his plump, juicy chickens.Old MacDonald now works for McDonald's under a contract where, at the end of every week, he has to send them his plumpest chicken. Furthermore, if Old MacDonald still has more than 63 chickens in his farm, he must keep sending the next plumpest chicken until he has 63.To perform his job more efficiently, McDonald's promoted ""Old MacDonald"" to ""New MacDonald"" by giving him a fancy new computer, and have told him to create a data structure to assist him in consistently finding the plumpest chicken.New MacDonald is however still very inexperienced with data structures and needs some advice. He was told by McDonald's that his data structure should have the following qualities:- Removing the plumpest chicken from the list should be easy and repeatable and is of the highest priority.- Updating the weight of existing chickens and reordering the structure accordingly should be possible.- Adding newborn chickens should be possible but isn't a priority (Most eggs are used for breakfast McMuffins anyway).Which data structure should New MacDonald use?
",0.0848563637752279,0.15193386685952576,0.1756449241865821
506,506,53,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following isnot a primitive data type in Java?
",0.08092551561145156,0.14539625935936393,0.1712650386006978
507,507,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","How would you convert a tree into a sorted list (smallest to biggest)
",0.0833472669598868,0.1493971225967286,0.157137137595987
508,508,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What part of a skip list makes its average runtime relatively quick?
",0.07844811304105831,0.1417105645111524,0.1570828212103509
509,509,41,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","What is the main reason we prefer to use an adjacencyarray over an adjacencylist, in the case where our graph is dense?
",0.0827663461954076,0.1484817057185817,0.1561098305279467
510,510,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following facts about a Selection Sort of n items is not true?
",0.08352718473446626,0.14972139513234198,0.1573394156535036
511,511,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Which of the following is the definition of an upper bound, g = O(f(n))?
",0.10205764368600576,0.17456716517648568,0.18700177485391212
512,512,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these is NOT a drawback of a closed hash table?
",0.09203272393303474,0.1621067356036863,0.1764636323243871
513,513,44,"correct, slow, may, different, bound, expression, reason, evaluate, key, fibonacci","Which of the following is a correct expression for the sumcommonly encountered when evaluating time complexity?
",0.08059947466705189,0.1382589224047053,0.1390773049347433
514,514,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which nodes in the following binary tree have non-zero balance factor? 7 / \ 4 13 / \ \ 2 5 17 / \ \ / \ 1 3 6 15 20
",0.09816751720950759,0.1711023114881116,0.18233128774986695
515,515,12,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the worst case time complexity for quick sort?
",0.07102705859941782,0.12582536032985261,0.1397137382955779
516,516,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","I have a data structure, filled with species of animals since the beginning of time. I am wanting to add these species in the order of their first discovery date. Any new species encountered will therefore be added to the front. I have no need to retrieve any animal once it is in my data structure. When an animal is extinct, I want to remove it from my data structure.Which of the following statements is notcorrect for why I should use a Linked List as the Data Structure for storing the animals, rather than an array?
",0.06824750534040286,0.12137672501545081,0.13803207737269216
517,517,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following Binary Search Tree: (F) / \ (D) (G) / \ (B) (E) / \(A) (C)which tree does a right rotation rooted at F produce as a result?
",0.09780073627718389,0.17053117972763362,0.1817258473919501
518,518,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is the correct algorithm for preorder tree traversal?
",0.0978243868630151,0.17058425322690446,0.18177638036031624
519,519,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In a singly linked list, which of these operations has the best average runtime complexity?
",0.10964602952073976,0.18864436515569374,0.2043988249031288
520,520,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Consider the following algorithm:for (int i = 0; i < n; i++) { for (int j = 7; j < n2; j+2) { print i + j; }}Let f(n) be the run-time of this algorithm. Which one of the following statements is false?
",0.09265748964396436,0.1633791976616717,0.17289621459999183
521,521,56,"measurement, precision, accuracy, factor, important, valueprecision, repeatable, conduct, yield, close","What is the difference between the accuracy and the precision of a set of values?
",0.17071869070208728,0.28968253968253965,0.3130836082718048
522,522,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the equation for the average number of steps to insert/find an item in an Open Hash Table? (where L = load)
",0.0923946206645245,0.1626969376126598,0.17699918659468786
523,523,29,"hash, table, function, number, bucket, find, use, close, step, insert","If a closed hash table uses linear probing, and has a load factor of 0.75, what is the average number of steps required to find the item?
",0.09329056749264104,0.16404213521073235,0.17831697810767644
524,524,49,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of the following?for (int i = 0; i < n; i++) { for (int j = 0; j < n/2; j++) { System.out.println(n); }}
",0.08919506549031875,0.15482991248536418,0.16515329011053137
525,525,49,"correct, slow, may, different, bound, expression, reason, evaluate, key, fibonacci","Which is correct:
",0.08586251867828144,0.14912019933670345,0.16092104706203805
526,526,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","If we are implementing a heap in an array structure and we have a parent node at position 7, what position is its right child?
",0.09465618955044454,0.1614555102556217,0.1773624491339667
527,527,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Letf(n) = O(p(n)),g(n) = O(q(n)),h(n) = O(r(n))What is the order of f(n)g(n) + h(n) ?
",0.05404724749494495,0.10064609924333201,0.1144648216129253
528,528,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Show the resulting heap after extracting the largest item from the following tree 15 / \ 10 6 / \ / \ 5 8 3 4 / 1
",0.0975665169606217,0.1701529499526352,0.1812927578693052
529,529,31,"hash, table, function, number, bucket, find, use, close, step, insert","For the following tree, what traversal method would be used to form the equation
",0.09737011798549239,0.16986178758421278,0.18095386034260566
530,530,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the idea behind ""open"" hash tables?
",0.09302386050395252,0.16361637674288385,0.17800525947948015
531,531,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Which is not a directed graph?
",0.07295079716668786,0.13163851659988854,0.1444001930497978
532,532,48,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","What is the idea behind quicksort?
",0.07291066245869866,0.13155847352267036,0.14458506225618054
533,533,33,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What other ADT does the breadth first traversal algorithm use to navigate a graph?
",1.0,1.0,1.0
534,534,41,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following binary tree: [""I""] / \ [""D""] [""O""] \ \ [""G""] [""Q""] \ [""U""] What would the output be for level-order traversal?
",0.08261762821334956,0.14821697753400995,0.15570929650415335
535,535,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the following array of integers: [14, 7, 2, 9, 13, 1, 15, 3], how many iterations does it take to sort (in ascending order) using quick sort?
",0.08286225081002944,0.148573263633243,0.15604101896381736
536,536,34,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Based on this graph how would a Breadth-First traversal look?
",0.0,0.0,0.0
537,537,29,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is the time complexity of the heapsort algorithm?
",0.09308828597242262,0.16372020069236515,0.17826753954062174
538,538,29,"hash, table, function, number, bucket, find, use, close, step, insert","When searching a closed hash table by linear probing with a load factor of 0.5, what is the average number of steps needed to find the required element?
",0.09392370090448743,0.16496940217239664,0.17948738005703582
539,539,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider the following binary search treeWhen doing an in-order traversal, in what order will the nodes be visited?
",0.0972306557459893,0.16966365695639904,0.18070574864738836
540,540,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is true about trees
",0.09773553052218469,0.1703642790164861,0.18147478596747438
541,541,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sorting algorithm has the best (most efficient) performance when sorting an array which is sorted or almost sorted.
",0.08274975020044711,0.14839086869171825,0.15579418776316525
542,542,31,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","Which traversal method visits each levels node, from left to right, before visiting the nodes in the next level?
",0.09740709469053611,0.1698571890933387,0.18090591350685103
543,543,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","What is the difference between a directed and undirected graph?
",0.07379124997755354,0.13293156440004478,0.14601892080359527
544,544,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is the correct definition of a maxheap?
",0.09812030087840201,0.17092892262256112,0.18200915655638455
545,545,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","Big-O, Big-Theta and Big-Omega notation all have the property of transitivity,which of the following best describes transitivity?
",0.08705395929107151,0.15142504675825366,0.16258758747147753
